Frequency (MHz),Amplitude
-6.827643630308076750e-01,2.695002873726278445e-13
-6.744379683597002684e-01,-8.660254037843210240e-01
-6.661115736885928618e-01,-8.660254037845390718e-01
-6.577851790174854552e-01,-1.665940553673280527e-13
-6.494587843463780485e-01,8.660254037843725383e-01
-6.411323896752706419e-01,8.660254037844876684e-01
-6.328059950041632353e-01,6.368782336202824831e-14
-6.244796003330558287e-01,-8.660254037844239416e-01
-6.161532056619484221e-01,-8.660254037844361541e-01
-6.078268109908410155e-01,-1.881552667999605286e-13
-5.995004163197336089e-01,8.660254037843617692e-01
-5.911740216486262023e-01,8.660254037844984376e-01
-5.828476269775187957e-01,8.524903479466072419e-14
-5.745212323064113891e-01,-8.660254037844131725e-01
-5.661948376353039825e-01,-8.660254037845606101e-01
-5.578684429641965759e-01,-2.097164782325930045e-13
-5.495420482930891692e-01,8.660254037843508890e-01
-5.412156536219817626e-01,8.660254037845092068e-01
-5.328892589508743560e-01,1.068102462272932001e-13
-5.245628642797669494e-01,-8.660254037844024033e-01
-5.162364696086595428e-01,-8.660254037845714903e-01
-5.079100749375521362e-01,-2.312776896652254551e-13
-4.995836802664446741e-01,8.660254037843401198e-01
-4.912572855953372675e-01,8.660254037845199759e-01
-4.829308909242298609e-01,1.283714576599256886e-13
-4.746044962531224543e-01,-8.660254037843916342e-01
-4.662781015820150476e-01,-8.660254037844685726e-01
-4.579517069109076410e-01,-2.546522565462588728e-14
-4.496253122398002344e-01,8.660254037844430375e-01
-4.412989175686928278e-01,8.660254037845307451e-01
-4.329725228975854212e-01,1.499326690925581644e-13
-4.246461282264780146e-01,-8.660254037843808650e-01
-4.163197335553706080e-01,-8.660254037844793418e-01
-4.079933388842632014e-01,-4.702643708725836000e-14
-3.996669442131557948e-01,8.660254037843185815e-01
-3.913405495420483327e-01,8.660254037845415143e-01
-3.830141548709408705e-01,1.714938805251906403e-13
-3.746877601998334639e-01,-8.660254037843700958e-01
-3.663613655287260573e-01,-8.660254037844901109e-01
-3.580349708576186507e-01,-6.858764851989083587e-14
-3.497085761865112441e-01,8.660254037843078123e-01
-3.413821815154038375e-01,8.660254037845522834e-01
-3.330557868442964309e-01,-3.431858348540895593e-14
-3.247293921731890243e-01,-8.660254037843592156e-01
-3.164029975020816177e-01,-8.660254037845008801e-01
-3.080766028309742111e-01,-9.014885995252331174e-14
-2.997502081598668044e-01,8.660254037844107300e-01
-2.914238134887593978e-01,8.660254037844493658e-01
-2.830974188176519912e-01,2.146163033904555920e-13
-2.747710241465445846e-01,-8.660254037843484465e-01
-2.664446294754371780e-01,-8.660254037845116493e-01
-2.581182348043297714e-01,-1.117100713851557876e-13
-2.497918401332223370e-01,8.660254037843999608e-01
-2.414654454621149304e-01,8.660254037844602459e-01
-2.331390507910075238e-01,8.803839379855998970e-15
-2.248126561199001172e-01,-8.660254037843376773e-01
-2.164862614487927106e-01,-8.660254037845224184e-01
-2.081598667776853040e-01,-1.332712828177882761e-13
-1.998334721065778974e-01,8.660254037843891917e-01
-1.915070774354704353e-01,8.660254037844710151e-01
-1.831806827643630287e-01,3.036505081248847800e-14
-1.748542880932556220e-01,-8.660254037843269082e-01
-1.665278934221482154e-01,-8.660254037845331876e-01
-1.582014987510408088e-01,-1.548324942504207520e-13
-1.498751040799334022e-01,8.660254037843784225e-01
-1.415487094088259956e-01,8.660254037844817843e-01
-1.332223147377185890e-01,5.192626224512095387e-14
-1.248959200666111685e-01,-8.660254037843161390e-01
-1.165695253955037619e-01,-8.660254037845439568e-01
-1.082431307243963553e-01,-1.763937056830532279e-13
-9.991673605328894869e-02,8.660254037843676533e-01
-9.159034138218151433e-02,8.660254037844925534e-01
-8.326394671107410772e-02,3.008611491209854955e-13
-7.493755203996670111e-02,-8.660254037843053698e-01
-6.661115736885929450e-02,-8.660254037845547259e-01
-5.828476269775188096e-02,-1.979549171156857037e-13
-4.995836802664447435e-02,8.660254037843567732e-01
-4.163197335553705386e-02,8.660254037845033226e-01
-3.330557868442964725e-02,3.224223605536179714e-13
-2.497918401332223717e-02,-8.660254037842946007e-01
-1.665278934221482363e-02,-8.660254037845656061e-01
-8.326394671107411813e-03,-2.195161285483181796e-13
